Station,Date,Measurement,Month,Year,Day,DoY
09/1979-05/1995,14/01/1992,8.8,01,1992,14,14
09/1979-05/1995,15/01/1992,4.5,01,1992,15,15
09/1979-05/1995,16/01/1992,12.8,01,1992,16,16
09/1979-05/1995,17/01/1992,1.6,01,1992,17,17
09/1979-05/1995,18/01/1992,2.8,01,1992,18,18
09/1979-05/1995,19/01/1992,13.3,01,1992,19,19
09/1979-05/1995,20/01/1992,7.3,01,1992,20,20
09/1979-05/1995,21/01/1992,1.0,01,1992,21,21
09/1979-05/1995,28/01/1992,0.0,01,1992,28,28
09/1979-05/1995,29/01/1992,1.7,01,1992,29,29
09/1979-05/1995,30/01/1992,20.9,01,1992,30,30
09/1979-05/1995,31/01/1992,43.5,01,1992,31,31
09/1979-05/1995,01/02/1992,6.0,02,1992,01,32
09/1979-05/1995,02/02/1992,24.6,02,1992,02,33
09/1979-05/1995,03/02/1992,34.8,02,1992,03,34
09/1979-05/1995,04/02/1992,29.6,02,1992,04,35
09/1979-05/1995,05/02/1992,14.2,02,1992,05,36
09/1979-05/1995,06/02/1992,10.4,02,1992,06,37
09/1979-05/1995,07/02/1992,4.6,02,1992,07,38
09/1979-05/1995,08/02/1992,1.9,02,1992,08,39
09/1979-05/1995,09/02/1992,7.5,02,1992,09,40
09/1979-05/1995,10/02/1992,1.4,02,1992,10,41
09/1979-05/1995,11/02/1992,4.0,02,1992,11,42
09/1979-05/1995,12/02/1992,9.2,02,1992,12,43
09/1979-05/1995,13/02/1992,1.6,02,1992,13,44
09/1979-05/1995,19/02/1992,3.4,02,1992,19,50
09/1979-05/1995,20/02/1992,1.1,02,1992,20,51
09/1979-05/1995,21/02/1992,2.5,02,1992,21,52
09/1979-05/1995,22/02/1992,1.5,02,1992,22,53
09/1979-05/1995,23/02/1992,24.1,02,1992,23,54
09/1979-05/1995,24/02/1992,42.5,02,1992,24,55
09/1979-05/1995,25/02/1992,8.2,02,1992,25,56
09/1979-05/1995,26/02/1992,2.5,02,1992,26,57
09/1979-05/1995,27/02/1992,2.0,02,1992,27,58
09/1979-05/1995,29/02/1992,4.6,02,1992,29,60
09/1979-05/1995,04/03/1992,3.8,03,1992,04,64
09/1979-05/1995,14/03/1992,1.5,03,1992,14,74
09/1979-05/1995,20/03/1992,3.2,03,1992,20,80
09/1979-05/1995,21/03/1992,13.0,03,1992,21,81
09/1979-05/1995,22/03/1992,10.2,03,1992,22,82
09/1979-05/1995,01/04/1992,0.2,04,1992,01,92
09/1979-05/1995,12/04/1992,0.0,04,1992,12,103
09/1979-05/1995,13/04/1992,1.5,04,1992,13,104
09/1979-05/1995,16/04/1992,0.4,04,1992,16,107
09/1979-05/1995,20/04/1992,0.0,04,1992,20,111
09/1979-05/1995,06/05/1992,0.0,05,1992,06,127
09/1979-05/1995,07/05/1992,5.2,05,1992,07,128
09/1979-05/1995,08/05/1992,0.2,05,1992,08,129
09/1979-05/1995,09/05/1992,0.2,05,1992,09,130
09/1979-05/1995,16/05/1992,0.0,05,1992,16,137
09/1979-05/1995,17/05/1992,0.0,05,1992,17,138
09/1979-05/1995,15/06/1992,13.8,06,1992,15,167
09/1979-05/1995,16/06/1992,11.2,06,1992,16,168
09/1979-05/1995,12/11/1992,0.9,11,1992,12,317
09/1979-05/1995,13/11/1992,0.5,11,1992,13,318
09/1979-05/1995,15/11/1992,1.8,11,1992,15,320
09/1979-05/1995,19/11/1992,3.0,11,1992,19,324
09/1979-05/1995,21/11/1992,35.0,11,1992,21,326
09/1979-05/1995,22/11/1992,12.6,11,1992,22,327
09/1979-05/1995,23/11/1992,28.3,11,1992,23,328
09/1979-05/1995,24/11/1992,0.3,11,1992,24,329
09/1979-05/1995,25/11/1992,1.8,11,1992,25,330
09/1979-05/1995,28/11/1992,0.7,11,1992,28,333
09/1979-05/1995,01/12/1992,14.1,12,1992,01,336
09/1979-05/1995,02/12/1992,21.5,12,1992,02,337
09/1979-05/1995,03/12/1992,0.0,12,1992,03,338
09/1979-05/1995,04/12/1992,5.9,12,1992,04,339
09/1979-05/1995,05/12/1992,0.0,12,1992,05,340
09/1979-05/1995,07/12/1992,16.5,12,1992,07,342
09/1979-05/1995,08/12/1992,2.3,12,1992,08,343
09/1979-05/1995,12/12/1992,5.3,12,1992,12,347
09/1979-05/1995,13/12/1992,25.0,12,1992,13,348
09/1979-05/1995,14/12/1992,17.7,12,1992,14,349
09/1979-05/1995,15/12/1992,45.5,12,1992,15,350
09/1979-05/1995,16/12/1992,23.3,12,1992,16,351
09/1979-05/1995,17/12/1992,7.4,12,1992,17,352
09/1979-05/1995,18/12/1992,3.5,12,1992,18,353
09/1979-05/1995,21/12/1992,1.4,12,1992,21,356
09/1979-05/1995,22/12/1992,5.3,12,1992,22,357
09/1979-05/1995,23/12/1992,11.3,12,1992,23,358
09/1979-05/1995,24/12/1992,8.4,12,1992,24,359
09/1979-05/1995,25/12/1992,0.2,12,1992,25,360
09/1979-05/1995,26/12/1992,8.4,12,1992,26,361
09/1979-05/1995,06/01/1993,1.1,01,1993,06,6
09/1979-05/1995,07/01/1993,24.8,01,1993,07,7
09/1979-05/1995,08/01/1993,35.2,01,1993,08,8
09/1979-05/1995,09/01/1993,17.4,01,1993,09,9
09/1979-05/1995,10/01/1993,37.0,01,1993,10,10
09/1979-05/1995,11/01/1993,0.1,01,1993,11,11
09/1979-05/1995,28/01/1993,0.8,01,1993,28,28
09/1979-05/1995,31/01/1993,20.6,01,1993,31,31
09/1979-05/1995,01/02/1993,10.0,02,1993,01,32
09/1979-05/1995,02/02/1993,2.4,02,1993,02,33
09/1979-05/1995,03/02/1993,1.0,02,1993,03,34
09/1979-05/1995,08/02/1993,10.4,02,1993,08,39
09/1979-05/1995,09/02/1993,2.7,02,1993,09,40
09/1979-05/1995,10/02/1993,5.3,02,1993,10,41
09/1979-05/1995,11/02/1993,9.3,02,1993,11,42
09/1979-05/1995,12/02/1993,6.1,02,1993,12,43
09/1979-05/1995,13/02/1993,7.5,02,1993,13,44
09/1979-05/1995,15/02/1993,0.7,02,1993,15,46
09/1979-05/1995,19/02/1993,2.0,02,1993,19,50
09/1979-05/1995,20/02/1993,2.9,02,1993,20,51
09/1979-05/1995,25/02/1993,0.0,02,1993,25,56
09/1979-05/1995,26/02/1993,0.3,02,1993,26,57
09/1979-05/1995,04/03/1993,3.6,03,1993,04,63
09/1979-05/1995,05/03/1993,2.0,03,1993,05,64
09/1979-05/1995,06/03/1993,13.6,03,1993,06,65
09/1979-05/1995,07/03/1993,14.4,03,1993,07,66
09/1979-05/1995,08/03/1993,4.1,03,1993,08,67
09/1979-05/1995,09/03/1993,0.4,03,1993,09,68
09/1979-05/1995,10/03/1993,1.9,03,1993,10,69
09/1979-05/1995,11/03/1993,12.2,03,1993,11,70
09/1979-05/1995,15/03/1993,0.5,03,1993,15,74
09/1979-05/1995,17/03/1993,0.6,03,1993,17,76
09/1979-05/1995,18/03/1993,1.2,03,1993,18,77
09/1979-05/1995,20/03/1993,3.3,03,1993,20,79
09/1979-05/1995,10/04/1993,0.2,04,1993,10,100
09/1979-05/1995,25/04/1993,5.0,04,1993,25,115
09/1979-05/1995,27/04/1993,1.1,04,1993,27,117
09/1979-05/1995,04/05/1993,5.7,05,1993,04,124
09/1979-05/1995,05/05/1993,9.1,05,1993,05,125
09/1979-05/1995,09/05/1993,0.0,05,1993,09,129
09/1979-05/1995,13/05/1993,0.6,05,1993,13,133
09/1979-05/1995,18/05/1993,0.5,05,1993,18,138
09/1979-05/1995,30/05/1993,0.0,05,1993,30,150
09/1979-05/1995,07/06/1993,0.0,06,1993,07,158
09/1979-05/1995,14/10/1993,4.3,10,1993,14,287
09/1979-05/1995,15/10/1993,5.7,10,1993,15,288
09/1979-05/1995,16/10/1993,0.8,10,1993,16,289
09/1979-05/1995,21/10/1993,1.9,10,1993,21,294
09/1979-05/1995,31/10/1993,11.5,10,1993,31,304
09/1979-05/1995,01/11/1993,1.9,11,1993,01,305
09/1979-05/1995,10/11/1993,4.9,11,1993,10,314
09/1979-05/1995,11/11/1993,3.5,11,1993,11,315
09/1979-05/1995,14/11/1993,7.3,11,1993,14,318
09/1979-05/1995,15/11/1993,3.0,11,1993,15,319
09/1979-05/1995,17/11/1993,0.9,11,1993,17,321
09/1979-05/1995,24/11/1993,0.5,11,1993,24,328
09/1979-05/1995,25/11/1993,4.5,11,1993,25,329
09/1979-05/1995,26/11/1993,0.3,11,1993,26,330
09/1979-05/1995,30/11/1993,0.9,11,1993,30,334
09/1979-05/1995,08/12/1993,1.2,12,1993,08,342
09/1979-05/1995,13/12/1993,14.6,12,1993,13,347
09/1979-05/1995,14/12/1993,2.8,12,1993,14,348
09/1979-05/1995,15/12/1993,0.0,12,1993,15,349
09/1979-05/1995,22/12/1993,0.2,12,1993,22,356
09/1979-05/1995,01/01/1994,4.0,01,1994,01,1
09/1979-05/1995,02/01/1994,8.1,01,1994,02,2
09/1979-05/1995,03/01/1994,29.1,01,1994,03,3
09/1979-05/1995,04/01/1994,23.2,01,1994,04,4
09/1979-05/1995,05/01/1994,0.1,01,1994,05,5
09/1979-05/1995,13/01/1994,0.0,01,1994,13,13
09/1979-05/1995,14/01/1994,8.0,01,1994,14,14
09/1979-05/1995,15/01/1994,6.8,01,1994,15,15
09/1979-05/1995,16/01/1994,4.6,01,1994,16,16
09/1979-05/1995,22/01/1994,2.3,01,1994,22,22
09/1979-05/1995,23/01/1994,0.0,01,1994,23,23
09/1979-05/1995,24/01/1994,3.7,01,1994,24,24
09/1979-05/1995,25/01/1994,2.7,01,1994,25,25
09/1979-05/1995,27/01/1994,0.2,01,1994,27,27
09/1979-05/1995,28/01/1994,4.5,01,1994,28,28
09/1979-05/1995,29/01/1994,5.0,01,1994,29,29
09/1979-05/1995,30/01/1994,1.5,01,1994,30,30
09/1979-05/1995,31/01/1994,21.9,01,1994,31,31
09/1979-05/1995,01/02/1994,4.8,02,1994,01,32
09/1979-05/1995,02/02/1994,0.2,02,1994,02,33
09/1979-05/1995,07/02/1994,2.9,02,1994,07,38
09/1979-05/1995,08/02/1994,0.2,02,1994,08,39
09/1979-05/1995,09/02/1994,1.4,02,1994,09,40
09/1979-05/1995,11/02/1994,10.7,02,1994,11,42
09/1979-05/1995,12/02/1994,13.2,02,1994,12,43
09/1979-05/1995,13/02/1994,6.3,02,1994,13,44
09/1979-05/1995,14/02/1994,2.0,02,1994,14,45
09/1979-05/1995,15/02/1994,4.0,02,1994,15,46
09/1979-05/1995,16/02/1994,1.3,02,1994,16,47
09/1979-05/1995,21/02/1994,1.8,02,1994,21,52
09/1979-05/1995,22/02/1994,29.7,02,1994,22,53
09/1979-05/1995,23/02/1994,3.5,02,1994,23,54
09/1979-05/1995,24/02/1994,7.3,02,1994,24,55
09/1979-05/1995,26/02/1994,6.1,02,1994,26,57
09/1979-05/1995,27/02/1994,3.9,02,1994,27,58
09/1979-05/1995,05/03/1994,1.3,03,1994,05,64
09/1979-05/1995,06/03/1994,9.7,03,1994,06,65
09/1979-05/1995,10/03/1994,3.6,03,1994,10,69
09/1979-05/1995,11/03/1994,2.1,03,1994,11,70
09/1979-05/1995,12/03/1994,16.6,03,1994,12,71
09/1979-05/1995,13/03/1994,7.5,03,1994,13,72
09/1979-05/1995,14/03/1994,1.2,03,1994,14,73
09/1979-05/1995,19/03/1994,0.2,03,1994,19,78
09/1979-05/1995,24/03/1994,0.1,03,1994,24,83
09/1979-05/1995,31/03/1994,1.6,03,1994,31,90
09/1979-05/1995,01/04/1994,4.7,04,1994,01,91
09/1979-05/1995,21/04/1994,0.0,04,1994,21,111
09/1979-05/1995,22/04/1994,0.0,04,1994,22,112
09/1979-05/1995,23/04/1994,0.0,04,1994,23,113
09/1979-05/1995,03/05/1994,0.0,05,1994,03,123
09/1979-05/1995,04/05/1994,0.0,05,1994,04,124
09/1979-05/1995,09/05/1994,0.0,05,1994,09,129
09/1979-05/1995,21/09/1994,0.0,09,1994,21,264
09/1979-05/1995,22/09/1994,0.0,09,1994,22,265
09/1979-05/1995,23/09/1994,0.0,09,1994,23,266
09/1979-05/1995,29/09/1994,0.5,09,1994,29,272
09/1979-05/1995,06/10/1994,2.5,10,1994,06,279
09/1979-05/1995,09/10/1994,0.6,10,1994,09,282
09/1979-05/1995,10/10/1994,6.8,10,1994,10,283
09/1979-05/1995,11/10/1994,1.2,10,1994,11,284
09/1979-05/1995,12/10/1994,0.0,10,1994,12,285
09/1979-05/1995,16/10/1994,4.0,10,1994,16,289
09/1979-05/1995,17/10/1994,2.3,10,1994,17,290
09/1979-05/1995,01/11/1994,22.5,11,1994,01,305
09/1979-05/1995,03/11/1994,8.9,11,1994,03,307
09/1979-05/1995,04/11/1994,7.2,11,1994,04,308
09/1979-05/1995,05/11/1994,24.5,11,1994,05,309
09/1979-05/1995,06/11/1994,27.6,11,1994,06,310
09/1979-05/1995,07/11/1994,0.2,11,1994,07,311
09/1979-05/1995,13/11/1994,12.9,11,1994,13,317
09/1979-05/1995,14/11/1994,2.7,11,1994,14,318
09/1979-05/1995,15/11/1994,23.8,11,1994,15,319
09/1979-05/1995,16/11/1994,0.5,11,1994,16,320
09/1979-05/1995,17/11/1994,2.2,11,1994,17,321
09/1979-05/1995,20/11/1994,2.2,11,1994,20,324
09/1979-05/1995,21/11/1994,0.2,11,1994,21,325
09/1979-05/1995,22/11/1994,11.8,11,1994,22,326
09/1979-05/1995,23/11/1994,30.5,11,1994,23,327
09/1979-05/1995,24/11/1994,7.3,11,1994,24,328
09/1979-05/1995,25/11/1994,0.5,11,1994,25,329
09/1979-05/1995,26/11/1994,25.9,11,1994,26,330
09/1979-05/1995,27/11/1994,1.9,11,1994,27,331
09/1979-05/1995,29/11/1994,9.3,11,1994,29,333
09/1979-05/1995,30/11/1994,3.9,11,1994,30,334
09/1979-05/1995,01/12/1994,24.6,12,1994,01,335
09/1979-05/1995,02/12/1994,12.8,12,1994,02,336
09/1979-05/1995,03/12/1994,0.5,12,1994,03,337
09/1979-05/1995,04/12/1994,3.5,12,1994,04,338
09/1979-05/1995,12/12/1994,11.8,12,1994,12,346
09/1979-05/1995,13/12/1994,0.1,12,1994,13,347
09/1979-05/1995,16/12/1994,11.1,12,1994,16,350
09/1979-05/1995,17/12/1994,3.5,12,1994,17,351
09/1979-05/1995,18/12/1994,45.0,12,1994,18,352
09/1979-05/1995,19/12/1994,14.8,12,1994,19,353
09/1979-05/1995,20/12/1994,5.0,12,1994,20,354
09/1979-05/1995,28/12/1994,0.9,12,1994,28,362
09/1979-05/1995,29/12/1994,12.1,12,1994,29,363
09/1979-05/1995,30/12/1994,7.9,12,1994,30,364
09/1979-05/1995,31/12/1994,2.3,12,1994,31,365
09/1979-05/1995,01/01/1995,0.1,01,1995,01,1
09/1979-05/1995,16/01/1995,26.0,01,1995,16,16
09/1979-05/1995,17/01/1995,16.3,01,1995,17,17
09/1979-05/1995,18/01/1995,6.0,01,1995,18,18
09/1979-05/1995,21/01/1995,0.8,01,1995,21,21
09/1979-05/1995,25/01/1995,3.1,01,1995,25,25
09/1979-05/1995,28/01/1995,0.0,01,1995,28,28
09/1979-05/1995,05/02/1995,12.3,02,1995,05,36
09/1979-05/1995,06/02/1995,42.0,02,1995,06,37
09/1979-05/1995,07/02/1995,65.1,02,1995,07,38
09/1979-05/1995,08/02/1995,1.8,02,1995,08,39
09/1979-05/1995,09/02/1995,1.9,02,1995,09,40
09/1979-05/1995,14/02/1995,2.0,02,1995,14,45
09/1979-05/1995,15/02/1995,1.9,02,1995,15,46
09/1979-05/1995,15/03/1995,6.7,03,1995,15,74
09/1979-05/1995,16/03/1995,6.1,03,1995,16,75
09/1979-05/1995,24/03/1995,10.0,03,1995,24,83
09/1979-05/1995,25/03/1995,9.9,03,1995,25,84
09/1979-05/1995,26/03/1995,6.0,03,1995,26,85
09/1979-05/1995,01/04/1995,0.1,04,1995,01,91
09/1979-05/1995,02/04/1995,8.2,04,1995,02,92
09/1979-05/1995,03/04/1995,11.3,04,1995,03,93
09/1979-05/1995,08/04/1995,0.0,04,1995,08,98
09/1979-05/1995,10/04/1995,0.0,04,1995,10,100
09/1979-05/1995,17/04/1995,0.2,04,1995,17,107
09/1979-05/1995,18/04/1995,1.8,04,1995,18,108
09/1979-05/1995,01/05/1995,1.2,05,1995,01,121
09/1979-05/1995,06/05/1995,0.0,05,1995,06,126
09/1979-05/1995,07/05/1995,0.0,05,1995,07,127
09/1995-12/2022,02/10/1995,1.3,10,1995,02,275
09/1995-12/2022,27/10/1995,0.3,10,1995,27,300
09/1995-12/2022,28/10/1995,0.2,10,1995,28,301
09/1995-12/2022,01/11/1995,1.6,11,1995,01,305
09/1995-12/2022,02/11/1995,11.1,11,1995,02,306
09/1995-12/2022,07/11/1995,14.7,11,1995,07,311
09/1995-12/2022,08/11/1995,18.5,11,1995,08,312
09/1995-12/2022,09/11/1995,11.0,11,1995,09,313
09/1995-12/2022,10/11/1995,0.1,11,1995,10,314
09/1995-12/2022,21/11/1995,2.0,11,1995,21,325
09/1995-12/2022,22/11/1995,12.4,11,1995,22,326
09/1995-12/2022,23/11/1995,16.2,11,1995,23,327
09/1995-12/2022,24/11/1995,3.1,11,1995,24,328
09/1995-12/2022,04/12/1995,7.0,12,1995,04,338
09/1995-12/2022,09/12/1995,6.0,12,1995,09,343
09/1995-12/2022,10/12/1995,11.7,12,1995,10,344
09/1995-12/2022,11/12/1995,6.9,12,1995,11,345
09/1995-12/2022,12/12/1995,12.3,12,1995,12,346
09/1995-12/2022,01/01/1996,0.3,01,1996,01,1
09/1995-12/2022,02/01/1996,1.3,01,1996,02,2
09/1995-12/2022,03/01/1996,23.5,01,1996,03,3
09/1995-12/2022,04/01/1996,17.6,01,1996,04,4
09/1995-12/2022,05/01/1996,26.5,01,1996,05,5
09/1995-12/2022,06/01/1996,13.9,01,1996,06,6
09/1995-12/2022,07/01/1996,8.1,01,1996,07,7
09/1995-12/2022,10/01/1996,3.9,01,1996,10,10
09/1995-12/2022,16/01/1996,7.3,01,1996,16,16
09/1995-12/2022,17/01/1996,18.5,01,1996,17,17
09/1995-12/2022,18/01/1996,25.3,01,1996,18,18
09/1995-12/2022,19/01/1996,3.8,01,1996,19,19
09/1995-12/2022,21/01/1996,0.4,01,1996,21,21
09/1995-12/2022,22/01/1996,2.3,01,1996,22,22
09/1995-12/2022,23/01/1996,27.7,01,1996,23,23
09/1995-12/2022,28/01/1996,9.8,01,1996,28,28
09/1995-12/2022,01/02/1996,7.0,02,1996,01,32
09/1995-12/2022,10/02/1996,19.8,02,1996,10,41
09/1995-12/2022,11/02/1996,1.4,02,1996,11,42
09/1995-12/2022,16/02/1996,3.8,02,1996,16,47
09/1995-12/2022,18/02/1996,6.1,02,1996,18,49
09/1995-12/2022,26/02/1996,1.8,02,1996,26,57
09/1995-12/2022,27/02/1996,1.5,02,1996,27,58
09/1995-12/2022,29/02/1996,1.7,02,1996,29,60
09/1995-12/2022,01/03/1996,5.8,03,1996,01,61
09/1995-12/2022,02/03/1996,7.0,03,1996,02,62
09/1995-12/2022,03/03/1996,2.6,03,1996,03,63
09/1995-12/2022,04/03/1996,0.3,03,1996,04,64
09/1995-12/2022,06/03/1996,18.1,03,1996,06,66
09/1995-12/2022,07/03/1996,15.9,03,1996,07,67
09/1995-12/2022,08/03/1996,3.0,03,1996,08,68
09/1995-12/2022,09/03/1996,0.6,03,1996,09,69
09/1995-12/2022,14/03/1996,2.2,03,1996,14,74
09/1995-12/2022,17/03/1996,0.0,03,1996,17,77
09/1995-12/2022,18/03/1996,0.2,03,1996,18,78
09/1995-12/2022,21/03/1996,0.2,03,1996,21,81
09/1995-12/2022,22/03/1996,3.0,03,1996,22,82
09/1995-12/2022,23/03/1996,9.4,03,1996,23,83
09/1995-12/2022,24/03/1996,25.5,03,1996,24,84
09/1995-12/2022,25/03/1996,23.6,03,1996,25,85
09/1995-12/2022,26/03/1996,2.6,03,1996,26,86
09/1995-12/2022,27/03/1996,0.0,03,1996,27,87
09/1995-12/2022,12/04/1996,10.3,04,1996,12,103
09/1995-12/2022,13/04/1996,8.2,04,1996,13,104
09/1995-12/2022,20/04/1996,0.0,04,1996,20,111
09/1995-12/2022,21/04/1996,2.0,04,1996,21,112
09/1995-12/2022,22/04/1996,5.4,04,1996,22,113
09/1995-12/2022,23/04/1996,1.4,04,1996,23,114
09/1995-12/2022,24/04/1996,0.1,04,1996,24,115
09/1995-12/2022,07/09/1996,0.4,09,1996,07,251
09/1995-12/2022,12/10/1996,0.0,10,1996,12,286
09/1995-12/2022,13/10/1996,0.0,10,1996,13,287
09/1995-12/2022,14/10/1996,0.0,10,1996,14,288
09/1995-12/2022,21/10/1996,0.3,10,1996,21,295
09/1995-12/2022,24/10/1996,3.4,10,1996,24,298
09/1995-12/2022,25/10/1996,7.4,10,1996,25,299
09/1995-12/2022,26/10/1996,5.1,10,1996,26,300
09/1995-12/2022,27/10/1996,0.3,10,1996,27,301
09/1995-12/2022,28/10/1996,10.9,10,1996,28,302
09/1995-12/2022,29/10/1996,7.5,10,1996,29,303
09/1995-12/2022,05/11/1996,2.1,11,1996,05,310
09/1995-12/2022,15/11/1996,5.7,11,1996,15,320
09/1995-12/2022,16/11/1996,0.6,11,1996,16,321
09/1995-12/2022,17/11/1996,5.8,11,1996,17,322
09/1995-12/2022,18/11/1996,7.6,11,1996,18,323
09/1995-12/2022,19/11/1996,0.0,11,1996,19,324
09/1995-12/2022,20/11/1996,0.3,11,1996,20,325
09/1995-12/2022,25/11/1996,0.0,11,1996,25,330
09/1995-12/2022,03/12/1996,1.3,12,1996,03,338
09/1995-12/2022,05/12/1996,20.4,12,1996,05,340
09/1995-12/2022,06/12/1996,0.2,12,1996,06,341
09/1995-12/2022,07/12/1996,0.0,12,1996,07,342
09/1995-12/2022,08/12/1996,1.1,12,1996,08,343
09/1995-12/2022,09/12/1996,2.8,12,1996,09,344
09/1995-12/2022,11/12/1996,1.0,12,1996,11,346
09/1995-12/2022,12/12/1996,13.8,12,1996,12,347
09/1995-12/2022,13/12/1996,35.5,12,1996,13,348
09/1995-12/2022,14/12/1996,1.2,12,1996,14,349
09/1995-12/2022,16/12/1996,0.6,12,1996,16,351
09/1995-12/2022,21/12/1996,4.6,12,1996,21,356
09/1995-12/2022,22/12/1996,0.2,12,1996,22,357
09/1995-12/2022,23/12/1996,0.2,12,1996,23,358
09/1995-12/2022,28/12/1996,3.4,12,1996,28,363
09/1995-12/2022,29/12/1996,10.0,12,1996,29,364
09/1995-12/2022,08/01/1997,1.9,01,1997,08,8
09/1995-12/2022,09/01/1997,0.2,01,1997,09,9
09/1995-12/2022,13/01/1997,0.4,01,1997,13,13
09/1995-12/2022,14/01/1997,3.7,01,1997,14,14
09/1995-12/2022,15/01/1997,20.5,01,1997,15,15
09/1995-12/2022,16/01/1997,13.8,01,1997,16,16
09/1995-12/2022,22/01/1997,15.3,01,1997,22,22
09/1995-12/2022,24/01/1997,0.0,01,1997,24,24
09/1995-12/2022,26/01/1997,6.5,01,1997,26,26
09/1995-12/2022,27/01/1997,0.0,01,1997,27,27
09/1995-12/2022,30/01/1997,12.0,01,1997,30,30
09/1995-12/2022,31/01/1997,0.2,01,1997,31,31
09/1995-12/2022,02/02/1997,38.3,02,1997,02,33
09/1995-12/2022,03/02/1997,25.2,02,1997,03,34
09/1995-12/2022,04/02/1997,4.2,02,1997,04,35
09/1995-12/2022,20/02/1997,5.2,02,1997,20,51
09/1995-12/2022,21/02/1997,53.2,02,1997,21,52
09/1995-12/2022,22/02/1997,41.7,02,1997,22,53
09/1995-12/2022,23/02/1997,6.3,02,1997,23,54
09/1995-12/2022,24/02/1997,3.3,02,1997,24,55
09/1995-12/2022,25/02/1997,1.9,02,1997,25,56
09/1995-12/2022,26/02/1997,0.1,02,1997,26,57
09/1995-12/2022,02/03/1997,0.1,03,1997,02,61
09/1995-12/2022,03/03/1997,10.2,03,1997,03,62
09/1995-12/2022,04/03/1997,0.5,03,1997,04,63
09/1995-12/2022,05/03/1997,0.9,03,1997,05,64
09/1995-12/2022,06/03/1997,0.9,03,1997,06,65
09/1995-12/2022,13/03/1997,12.0,03,1997,13,72
09/1995-12/2022,14/03/1997,5.1,03,1997,14,73
09/1995-12/2022,15/03/1997,15.4,03,1997,15,74
09/1995-12/2022,16/03/1997,6.0,03,1997,16,75
09/1995-12/2022,17/03/1997,18.2,03,1997,17,76
09/1995-12/2022,18/03/1997,18.2,03,1997,18,77
09/1995-12/2022,21/03/1997,2.3,03,1997,21,80
09/1995-12/2022,22/03/1997,4.5,03,1997,22,81
09/1995-12/2022,23/03/1997,1.4,03,1997,23,82
09/1995-12/2022,24/03/1997,7.0,03,1997,24,83
09/1995-12/2022,25/03/1997,0.6,03,1997,25,84
09/1995-12/2022,02/04/1997,1.3,04,1997,02,92
09/1995-12/2022,05/04/1997,20.2,04,1997,05,95
09/1995-12/2022,06/04/1997,4.2,04,1997,06,96
09/1995-12/2022,07/04/1997,4.8,04,1997,07,97
09/1995-12/2022,08/04/1997,12.7,04,1997,08,98
09/1995-12/2022,09/04/1997,9.1,04,1997,09,99
09/1995-12/2022,10/04/1997,6.0,04,1997,10,100
09/1995-12/2022,03/05/1997,8.1,05,1997,03,123
09/1995-12/2022,04/05/1997,3.4,05,1997,04,124
09/1995-12/2022,27/09/1997,0.0,09,1997,27,270
09/1995-12/2022,28/09/1997,0.4,09,1997,28,271
09/1995-12/2022,05/10/1997,1.0,10,1997,05,278
09/1995-12/2022,17/10/1997,6.3,10,1997,17,290
09/1995-12/2022,18/10/1997,2.9,10,1997,18,291
09/1995-12/2022,19/10/1997,4.4,10,1997,19,292
09/1995-12/2022,20/10/1997,0.4,10,1997,20,293
09/1995-12/2022,21/10/1997,0.1,10,1997,21,294
09/1995-12/2022,22/10/1997,2.3,10,1997,22,295
09/1995-12/2022,27/10/1997,0.1,10,1997,27,300
09/1995-12/2022,29/10/1997,0.0,10,1997,29,302
09/1995-12/2022,01/11/1997,3.1,11,1997,01,305
09/1995-12/2022,02/11/1997,0.0,11,1997,02,306
09/1995-12/2022,03/11/1997,50.3,11,1997,03,307
09/1995-12/2022,04/11/1997,16.0,11,1997,04,308
09/1995-12/2022,05/11/1997,2.5,11,1997,05,309
09/1995-12/2022,06/11/1997,0.1,11,1997,06,310
09/1995-12/2022,09/11/1997,5.4,11,1997,09,313
09/1995-12/2022,10/11/1997,0.5,11,1997,10,314
09/1995-12/2022,17/11/1997,2.0,11,1997,17,321
09/1995-12/2022,29/11/1997,1.0,11,1997,29,333
09/1995-12/2022,30/11/1997,13.6,11,1997,30,334
09/1995-12/2022,01/12/1997,0.0,12,1997,01,335
09/1995-12/2022,02/12/1997,0.0,12,1997,02,336
09/1995-12/2022,03/12/1997,2.9,12,1997,03,337
09/1995-12/2022,08/12/1997,27.6,12,1997,08,342
09/1995-12/2022,09/12/1997,58.3,12,1997,09,343
09/1995-12/2022,10/12/1997,6.0,12,1997,10,344
09/1995-12/2022,11/12/1997,0.1,12,1997,11,345
09/1995-12/2022,13/12/1997,0.0,12,1997,13,347
09/1995-12/2022,15/12/1997,10.5,12,1997,15,349
09/1995-12/2022,16/12/1997,7.9,12,1997,16,350
09/1995-12/2022,17/12/1997,0.3,12,1997,17,351
09/1995-12/2022,18/12/1997,21.4,12,1997,18,352
09/1995-12/2022,19/12/1997,20.0,12,1997,19,353
09/1995-12/2022,23/12/1997,6.2,12,1997,23,357
09/1995-12/2022,24/12/1997,0.0,12,1997,24,358
09/1995-12/2022,25/12/1997,0.5,12,1997,25,359
09/1995-12/2022,28/12/1997,5.2,12,1997,28,362
09/1995-12/2022,29/12/1997,0.0,12,1997,29,363
09/1995-12/2022,30/12/1997,18.2,12,1997,30,364
